variety_id,variety_slug,category,companion_name,relationship,reason
31,poblano-ancho-poblano,pepper,Tomato,beneficial,Similar growing requirements and can share space efficiently
31,poblano-ancho-poblano,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover to retain moisture
31,poblano-ancho-poblano,pepper,Onion,beneficial,"Repels aphids, thrips, and other pests while improving soil health"
32,serrano-tampiqueno,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
32,serrano-tampiqueno,pepper,Marigold,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
32,serrano-tampiqueno,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
32,serrano-tampiqueno,pepper,Tomato,beneficial,Similar growing requirements and can share support structures
32,serrano-tampiqueno,pepper,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles
32,serrano-tampiqueno,pepper,Chives,beneficial,Repels aphids and may improve pepper growth through root interactions
32,serrano-tampiqueno,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover to retain soil moisture
32,serrano-tampiqueno,pepper,Carrots,beneficial,Deep roots improve soil aeration without competing for nutrients
32,serrano-tampiqueno,pepper,Black Walnut,harmful,Produces juglone toxin that severely stunts pepper growth and development
32,serrano-tampiqueno,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper germination and growth
32,serrano-tampiqueno,pepper,Brassicas,harmful,Heavy feeders that compete for nutrients and may stunt pepper development
33,sweet-pepper-cubanelle,pepper,Nasturtiums,beneficial,Act as trap crop for aphids and cucumber beetles while repelling whiteflies
33,sweet-pepper-cubanelle,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and development
33,sweet-pepper-cubanelle,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
33,sweet-pepper-cubanelle,pepper,Tomatoes,beneficial,Share similar growing conditions and can help shade pepper roots from intense sun
33,sweet-pepper-cubanelle,pepper,Marigolds,beneficial,"Repel nematodes, aphids, and whiteflies while attracting beneficial insects"
33,sweet-pepper-cubanelle,pepper,Oregano,beneficial,Deters pests like aphids and spider mites with strong aromatic compounds
33,sweet-pepper-cubanelle,pepper,Carrots,beneficial,Help break up soil for pepper roots and don't compete for nutrients
33,sweet-pepper-cubanelle,pepper,Onions,beneficial,"Repel aphids, cutworms, and other pests that commonly attack peppers"
33,sweet-pepper-cubanelle,pepper,Parsley,beneficial,Attracts beneficial insects like parasitic wasps that control pepper pests
33,sweet-pepper-cubanelle,pepper,Black Walnut,harmful,Produces juglone toxin that severely stunts or kills pepper plants
33,sweet-pepper-cubanelle,pepper,Brassicas,harmful,Compete heavily for nutrients and may stunt pepper growth through root competition
34,thai-hot-thai-dragon,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
34,thai-hot-thai-dragon,pepper,Marigold,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
34,thai-hot-thai-dragon,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover to retain soil moisture
34,thai-hot-thai-dragon,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
34,thai-hot-thai-dragon,pepper,Tomato,beneficial,Similar growing requirements and helps confuse pests through companion diversity
34,thai-hot-thai-dragon,pepper,Carrots,beneficial,Loosens soil around pepper roots and doesn't compete for nutrients
34,thai-hot-thai-dragon,pepper,Chives,beneficial,Repels aphids and improves soil health with sulfur compounds
34,thai-hot-thai-dragon,pepper,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles
34,thai-hot-thai-dragon,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit pepper growth and development
34,thai-hot-thai-dragon,pepper,Brassicas,harmful,Compete for similar nutrients and may stunt pepper growth through root competition
34,thai-hot-thai-dragon,pepper,Black Walnut,harmful,Releases juglone toxin that causes wilting and stunted growth in peppers
35,shishito-japanese-shishito,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
35,shishito-japanese-shishito,pepper,Marigolds,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
35,shishito-japanese-shishito,pepper,Tomatoes,beneficial,Similar growing requirements and can share space efficiently
35,shishito-japanese-shishito,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover to retain soil moisture
35,shishito-japanese-shishito,pepper,Chives,beneficial,Deters aphids and improves overall plant health as a companion
35,shishito-japanese-shishito,pepper,Carrots,beneficial,Loosens soil around pepper roots and doesn't compete for nutrients
35,shishito-japanese-shishito,pepper,Nasturtiums,beneficial,Acts as trap crop for aphids and cucumber beetles
35,shishito-japanese-shishito,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies that prey on pepper pests
35,shishito-japanese-shishito,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and development
35,shishito-japanese-shishito,pepper,Brassicas,harmful,Heavy nitrogen feeders that compete with peppers and may stunt growth
35,shishito-japanese-shishito,pepper,Black Walnut,harmful,Produces juglone toxin that causes wilting and death in pepper plants
36,anaheim-new-mexico-big-jim,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
36,anaheim-new-mexico-big-jim,pepper,Tomatoes,beneficial,Share similar growing requirements and can help deter hornworms when planted together
36,anaheim-new-mexico-big-jim,pepper,Oregano,beneficial,Deters pests like aphids and spider mites with its strong aromatic oils
36,anaheim-new-mexico-big-jim,pepper,Marigolds,beneficial,"Repel nematodes, aphids, and whiteflies while attracting beneficial insects"
36,anaheim-new-mexico-big-jim,pepper,Carrots,beneficial,Help break up soil for pepper roots and don't compete for space or nutrients
36,anaheim-new-mexico-big-jim,pepper,Onions,beneficial,"Deter aphids, thrips, and other pests with their sulfur compounds"
36,anaheim-new-mexico-big-jim,pepper,Parsley,beneficial,Attracts beneficial insects like parasitic wasps that control pepper pests
36,anaheim-new-mexico-big-jim,pepper,Nasturtiums,beneficial,Act as trap crops for aphids and cucumber beetles while repelling squash bugs
36,anaheim-new-mexico-big-jim,pepper,Black Walnut,harmful,Produces juglone which is toxic to peppers and causes stunting and yellowing
36,anaheim-new-mexico-big-jim,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and development
36,anaheim-new-mexico-big-jim,pepper,Brassicas,harmful,Compete for similar nutrients and may stunt pepper growth through root competition
37,ghost-pepper-bhut-jolokia,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
37,ghost-pepper-bhut-jolokia,pepper,Marigolds,beneficial,"Repel nematodes, aphids, and whiteflies with their strong scent"
37,ghost-pepper-bhut-jolokia,pepper,Oregano,beneficial,Deters pests like aphids and spider mites while attracting beneficial insects
37,ghost-pepper-bhut-jolokia,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
37,ghost-pepper-bhut-jolokia,pepper,Carrots,beneficial,"Help break up soil and don't compete for nutrients, good ground cover"
37,ghost-pepper-bhut-jolokia,pepper,Onions,beneficial,"Repel aphids, thrips, and other pests with their sulfur compounds"
37,ghost-pepper-bhut-jolokia,pepper,Nasturtiums,beneficial,"Act as trap crop for aphids and cucumber beetles, attracting them away from peppers"
37,ghost-pepper-bhut-jolokia,pepper,Spinach,beneficial,Provides living mulch and cool-season companion that doesn't compete for space
37,ghost-pepper-bhut-jolokia,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit growth of peppers and most vegetables
37,ghost-pepper-bhut-jolokia,pepper,Brassicas,harmful,Compete heavily for nutrients and can stunt pepper growth
37,ghost-pepper-bhut-jolokia,pepper,Black Walnut,harmful,"Produces juglone, a toxic compound that causes wilting and death in peppers"
38,sweet-pepper-california-wonder,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
38,sweet-pepper-california-wonder,pepper,Tomatoes,beneficial,"Similar growing requirements and can share space efficiently, both benefit from same soil conditions"
38,sweet-pepper-california-wonder,pepper,Oregano,beneficial,Repels aphids and provides ground cover to retain soil moisture
38,sweet-pepper-california-wonder,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies that prey on pepper pests
38,sweet-pepper-california-wonder,pepper,Carrots,beneficial,Helps break up soil for pepper roots and doesn't compete for nutrients
38,sweet-pepper-california-wonder,pepper,Onions,beneficial,"Repels aphids, thrips, and other soft-bodied insects that damage peppers"
38,sweet-pepper-california-wonder,pepper,Marigolds,beneficial,"Deters nematodes, aphids, and whiteflies with their strong scent"
38,sweet-pepper-california-wonder,pepper,Nasturtiums,beneficial,"Acts as trap crop for aphids and cucumber beetles, drawing them away from peppers"
38,sweet-pepper-california-wonder,pepper,Black Walnut Trees,harmful,Releases juglone toxin that stunts pepper growth and can kill plants
38,sweet-pepper-california-wonder,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit pepper growth and development
38,sweet-pepper-california-wonder,pepper,Brassicas,harmful,Compete heavily for nutrients and can stunt pepper growth due to different soil pH preferences
38,sweet-pepper-california-wonder,pepper,Apricot Trees,harmful,Can harbor verticillium wilt which easily spreads to peppers
39,fish-pepper,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
39,fish-pepper,pepper,Marigold,beneficial,"Deters nematodes, aphids, and whiteflies with natural pest-repelling compounds"
39,fish-pepper,pepper,Tomato,beneficial,"Similar growing requirements and can share support structures, both benefit from same soil conditions"
39,fish-pepper,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover while attracting beneficial insects
39,fish-pepper,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps that control pepper pests
39,fish-pepper,pepper,Carrots,beneficial,Deep roots improve soil structure and don't compete for surface nutrients with shallow pepper roots
39,fish-pepper,pepper,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles while attracting predatory insects
39,fish-pepper,pepper,Chives,beneficial,Natural aphid repellent and helps improve pepper growth and flavor
39,fish-pepper,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and attracts harmful insects
39,fish-pepper,pepper,Black Walnut,harmful,Produces juglone toxin that causes wilting and stunted growth in pepper plants
39,fish-pepper,pepper,Brassicas,harmful,Heavy feeders that compete for nutrients and may stunt pepper growth through root competition
40,chocolate-habanero,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
40,chocolate-habanero,pepper,Marigolds,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
40,chocolate-habanero,pepper,Tomatoes,beneficial,Share similar growing conditions and can help confuse pests through companion diversity
40,chocolate-habanero,pepper,Oregano,beneficial,Repels spider mites and aphids while attracting beneficial insects
40,chocolate-habanero,pepper,Carrots,beneficial,Helps break up soil and doesn't compete for nutrients in the same soil layer
40,chocolate-habanero,pepper,Onions,beneficial,"Repels aphids, spider mites, and various soil pests with sulfur compounds"
40,chocolate-habanero,pepper,Nasturtiums,beneficial,Acts as trap crop for aphids and cucumber beetles while repelling squash bugs
40,chocolate-habanero,pepper,Parsley,beneficial,Attracts beneficial insects like parasitic wasps and hoverflies
40,chocolate-habanero,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit growth of peppers and most vegetables
40,chocolate-habanero,pepper,Black Walnut,harmful,Releases juglone toxin that causes wilting and death in pepper plants
40,chocolate-habanero,pepper,Brassicas,harmful,Compete heavily for nutrients and may stunt pepper growth through root competition
41,hungarian-hot-wax,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
41,hungarian-hot-wax,pepper,Tomatoes,beneficial,"Similar growing requirements and can share space efficiently, mutual pest deterrence"
41,hungarian-hot-wax,pepper,Oregano,beneficial,Repels aphids and provides ground cover to retain soil moisture
41,hungarian-hot-wax,pepper,Marigolds,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
